,DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK,upc_processed_string,asin_string,upcs_string
62,"Fri, 20 Mar 2015 20:15:00 -0400",Giant Eagle,Raisin Filled and Apricot Filled Cookies,Undeclared Milk,Giant Eagle,http://www.fda.gov/Safety/Recalls/ucm439274.htm,http://www.fda.gov/Safety/Recalls/ucm439276.htm,"057991700693,757991700692,857991700699,657991700695,;077979700699,777979700698,877979700695,677979700691,;","0443052603,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",5799170069;7797970069;
63,"Fri, 20 Mar 2015 17:23:00 -0400",Wawa,Kale and Quinoa Salad,Undeclared Soy,Taylor Farms Florida Inc.,http://www.fda.gov/Safety/Recalls/ucm439262.htm,http://www.fda.gov/Safety/Recalls/ucm439263.htm,,,
64,"Fri, 20 Mar 2015 00:00:00 -0400",Essential Everyday,Chocolate Covered Raisins,Undeclared Peanut Allergen,Supervalu Inc.,http://www.fda.gov/Safety/Recalls/ucm439669.htm,,"041303053119,741303053118,841303053115,641303053111,;","UPCNOTFOUND,B015JOT3LI,UPCNOTFOUND,B000G12W22,;",4130305311;
65,"Fri, 20 Mar 2015 00:00:00 -0400",La Terra Fina,Organic Spinach Dip,Listeria monocytogenes,La Terra Fina,http://www.fda.gov/Safety/Recalls/ucm439279.htm,,"640410513730,;","UPCNOTFOUND,;",640410513730;
66,"Fri, 20 Mar 2015 00:00:00 -0400","Aurora, Martin Food Products, Stop&amp;Shop, Giant Carlisle Food Store, Giant of Maryland, Whole Foods Market",Natural Walnuts and Trail Mixes Containing Walnuts,Salmonella spp.,"Aurora Products, Inc.",http://www.fda.gov/Safety/Recalls/ucm439284.htm,,,,
67,"Wed, 18 Mar 2015 17:54:00 -0400",Natural Grocers,Garlic Powder,Salmonella,"Vitamin Cottage Natural Food Markets, Inc.",http://www.fda.gov/Safety/Recalls/ucm438935.htm,http://www.fda.gov/Safety/Recalls/ucm439032.htm,,,
68,"Wed, 18 Mar 2015 15:53:00 -0400",Wegmans,Walnut Halves and Pieces,Salmonella,"First Source, LLC",http://www.fda.gov/Safety/Recalls/ucm438910.htm,http://www.fda.gov/Safety/Recalls/ucm438912.htm,"077890358009,;","B004UOP5TI,;",077890358009;
69,"Wed, 18 Mar 2015 00:00:00 -0400",Giant Eagle,Seasonal Cut Out Cookies,Undeclared Milk,Giant Eagle,http://www.fda.gov/Safety/Recalls/ucm438984.htm,http://www.fda.gov/Safety/Recalls/ucm438986.htm,"077993900464,777993900463,877993900460,677993900466,;037973001994,737973001993,837973001990,637973001996,;017972102984,717972102983,817972102980,617972102986,;089685804998,789685804997,889685804994,689685804990,;069748804998,769748804997,869748804994,669748804990,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",7799390046;3797300199;1797210298;8968580499;6974880499;
70,"Tue, 17 Mar 2015 11:26:00 -0400",Trader Joe&#39;s Nuts and Trader Joe&#39;s Organic,Raw Walnuts,Salmonella,Trader Joe&#39;s Company,http://www.fda.gov/Safety/Recalls/ucm438472.htm,http://www.fda.gov/Safety/Recalls/ucm438476.htm,,,
71,"Tue, 17 Mar 2015 00:00:00 -0400",Kraft,Macaroni and Cheese,Metal Pieces,Kraft Foods Group,http://www.fda.gov/Safety/Recalls/ucm438700.htm,http://www.fda.gov/Safety/Recalls/ucm438708.htm,"021000658831,;021000658831,;021000050765,;021000658831,;021000725403,;021000658831,;021000774364,;","B000PXZZQG,;B000PXZZQG,;UPCNOTFOUND,;B000PXZZQG,;B003M0ZDAM,;B000PXZZQG,;B005MYWWN2,;",021000658831;021000658831;021000050765;021000658831;021000725403;021000658831;021000774364;
72,"Mon, 16 Mar 2015 20:23:00 -0400",Frontier/Simply Organic,Various products manufactured with garlic powder,Salmonella,Frontier Co-op,http://www.fda.gov/Safety/Recalls/ucm438360.htm,,"089836003522,;089836027610,;089836027627,;089836027801,;089836028693,;089836029188,;089836029263,;089836803528,;089836828699,;089836183514,;089836185068,;089836195029,;089836157102,;089836157140,;089836185341,;089836185358,;089836185365,;089836185372,;089836185426,;089836185433,;089836185440,;089836187444,;089836188335,;089836188366,;089836188403,;089836188410,;089836188427,;089836188434,;089836188700,;089836188717,;089836188779,;089836188786,;089836188793,;089836188809,;089836189561,;089836200020,;089836200044,;089836200075,;099482445775,;","B001VNGMDE,;B0000CCZYA,;B00MLIIQU0,;B000UYC3CO,;B001VNO3B2,;B00FVCTLYS,;B000UYC36U,;B0053OBAPC,;B0010BTL6W,;B005GHJD2I,;B00CHTYN64,;B003SO5A6Y,;B001XWN3IA,;B00H1BZ4XO,;B000WR8UDU,;B000LKXOKC,;B000LKZI2O,;B000LKZI1U,;B000LKU874,;UPCNOTFOUND,;B000LKU8A6,;B00F99HMTE,;B0078U47QI,;B009OAIWMA,;B0052P1PPW,;B0052P1PBQ,;B009OAJ4UE,;B000WS042E,;UPCNOTFOUND,;B00QHOH3DU,;B01DJE1XKO,;B00J049WCE,;UPCNOTFOUND,;B00NP4NZ00,;B000VK4F00,;B01DJE1XG8,;B01DJE21UK,;B00WIU9MTK,;B0019MNI34,;",089836003522;089836027610;089836027627;089836027801;089836028693;089836029188;089836029263;089836803528;089836828699;089836183514;089836185068;089836195029;089836157102;089836157140;089836185341;089836185358;089836185365;089836185372;089836185426;089836185433;089836185440;089836187444;089836188335;089836188366;089836188403;089836188410;089836188427;089836188434;089836188700;089836188717;089836188779;089836188786;089836188793;089836188809;089836189561;089836200020;089836200044;089836200075;099482445775;
73,"Fri, 13 Mar 2015 19:36:00 -0400",Primal,Cat food-Feline Turkey Raw Frozen Formula,low thiamine level,Primal Pet Foods,http://www.fda.gov/Safety/Recalls/ucm438183.htm,http://www.fda.gov/Safety/Recalls/ucm438184.htm,"850334004140,;","B00HYEUUVO,;",850334004140;
74,"Fri, 13 Mar 2015 00:00:00 -0400",Blue Bell,Ice cream and Pops,Listeria monocytogenes,"Blue Bell Creameries, LP",http://www.fda.gov/Safety/Recalls/ucm438626.htm,http://www.fda.gov/Safety/Recalls/ucm441699.htm,"071899211693,771899211692,871899211699,671899211695,;071899211785,771899211784,871899211781,671899211787,;071899212089,771899212088,871899212085,671899212081,;071899212072,771899212071,871899212078,671899212074,;071899007012,771899007011,871899007018,671899007014,;071899211389,771899211388,871899211385,671899211381,;071899622574,771899622573,871899622570,671899622576,;071899622581,771899622580,871899622587,671899622583,;071899623052,771899623051,871899623058,671899623054,;085899965241,785899965240,885899965247,685899965243,;","UPCNOTFOUND,B01DJE1VZQ,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00S4RIV2U,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B00THMIK5E,UPCNOTFOUND,B00THMIFJA,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B00THMINEW,UPCNOTFOUND,B005EOD6JE,;UPCNOTFOUND,B00AREJIBQ,UPCNOTFOUND,UPCNOTFOUND,;B00CE58R6S,UPCNOTFOUND,B004YJR7SG,UPCNOTFOUND,;",7189921169;7189921178;7189921208;7189921207;7189900701;7189921138;7189962257;7189962258;7189962305;8589996524;
75,"Fri, 13 Mar 2015 00:00:00 -0400",AmericaÛªs Best,(Jeera) Cumin powder,Undeclared peanut,Patel Grocery,http://www.fda.gov/Safety/Recalls/ucm442765.htm,http://www.fda.gov/Safety/Recalls/ucm442766.htm,,,
76,"Thu, 12 Mar 2015 15:51:00 -0400",Badia,Ground cumin products,Undeclared Peanut (from Cumin Ingredient),"Badia Spices, Inc.",http://www.fda.gov/Safety/Recalls/ucm438042.htm,,"033844000028,;033844000073,;033844005160,;","B00451XODA,;B001SATU0C,;B003T07T7U,;",033844000028;033844000073;033844005160;
77,"Thu, 12 Mar 2015 09:05:00 -0400",Giant Eagle,Irish soda bread,Undeclared milk,Giant Eagle,http://www.fda.gov/Safety/Recalls/ucm437836.htm,,,,
78,"Thu, 12 Mar 2015 00:00:00 -0400",Trader JoeÛªs,Cinnamon Almonds,Undeclared Peanuts,Trader JoeÛªs Company,http://www.fda.gov/Safety/Recalls/ucm438079.htm,http://www.fda.gov/Safety/Recalls/ucm438080.htm,,,
79,"Wed, 11 Mar 2015 17:15:00 -0400",Crown Confectionary,(Korean snack) Corn Bba,Undeclared Milk,"T. Up Trading, Inc.",http://www.fda.gov/Safety/Recalls/ucm437807.htm,http://www.fda.gov/Safety/Recalls/ucm438137.htm,,,
80,"Wed, 11 Mar 2015 16:00:00 -0400",Hospira,"Lactated Ringer&#39;s Irrigation, 3000mL",Due to mold contamination,"Hospira, Inc",http://www.fda.gov/Safety/Recalls/ucm437791.htm,http://www.fda.gov/Safety/Recalls/ucm437793.htm,,,
81,"Tue, 10 Mar 2015 12:27:00 -0400",UltraZx,"UltraZx weight loss supplements, packaged bottles of 30 capsules, 300mg",Contains undelcared Sibutramine and phenolphthalein,"Ultra ZX Labs, LLC",http://www.fda.gov/Safety/Recalls/ucm437517.htm,http://www.fda.gov/Safety/Recalls/ucm437518.htm,,,
82,"Fri, 06 Mar 2015 12:22:00 -0500",Hospira,"Magnesium Sulfate in 5% Dextrose, Inj",Incorrect barcode,"Hospira, Inc.",http://www.fda.gov/Safety/Recalls/ucm437033.htm,http://www.fda.gov/Safety/Recalls/ucm437036.htm,,,
83,"Thu, 05 Mar 2015 20:21:00 -0500",Hospira,"Sodium Chloride Injection, USP",Particulate matter,"Hospira, Inc.",http://www.fda.gov/Safety/Recalls/ucm436807.htm,,,,
84,"Wed, 04 Mar 2015 10:42:00 -0500",healthy mamaå¨ Boost It Up!,Mango drink,Undeclared milk,"Maternal Science, Inc.",http://www.fda.gov/Safety/Recalls/ucm436491.htm,,"810758020058,;810758020058,;","B00JUAMS1U,;B00JUAMS1U,;",810758020058;810758020058;
85,"Fri, 27 Feb 2015 00:00:00 -0500",Mrs.T&#39;s,Pierogies,Plastic contamination,"Ateeco, Inc.",http://www.fda.gov/Safety/Recalls/ucm436088.htm,http://www.fda.gov/Safety/Recalls/ucm436090.htm,"041164000420,741164000429,841164000426,641164000422,;","UPCNOTFOUND,UPCNOTFOUND,B000052YMH,B01AMMD17Y,;",4116400042;
86,"Fri, 27 Feb 2015 00:00:00 -0500",Talenti,Sea salt caramel gelato,Undeclared peanuts,Talenti Gelato &amp; Sorbetto,http://www.fda.gov/Safety/Recalls/ucm436020.htm,http://www.fda.gov/Safety/Recalls/ucm436022.htm,"086852000245,786852000244,886852000241,686852000247,;","UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",8685200024;
87,"Wed, 25 Feb 2015 11:16:00 -0500",Heritage,"Colistimethate for Injection USP, 150 mg and Rifampin for Injection USP, 600 mg/vial",Lack of Sterility Assurance,Heritage Pharmaceuticals Inc.,http://www.fda.gov/Safety/Recalls/ucm435560.htm,,,,
88,"Tue, 24 Feb 2015 00:00:00 -0500",Fairway ÛÏLike No Other MarketÛ,Raw hazelnuts (Filberts),Salmonella,Fairway ÛÏLike No Other MarketÛ,http://www.fda.gov/Safety/Recalls/ucm435547.htm,http://www.fda.gov/Safety/Recalls/ucm435551.htm,,,
89,"Mon, 23 Feb 2015 21:08:00 -0500","Sagent Pharmaceuticals, Inc.","Product Description	Atracurium Besylate Injection, USP, 50mg/5mL and 100mg/10mL",Product sterility potentially impacted,"Sagent Pharmaceuticals, Inc.",http://www.fda.gov/Safety/Recalls/ucm435336.htm,,,,
90,"Mon, 23 Feb 2015 00:00:00 -0500",Dumor,Sheep Formula (feed),Product has the potential for a higher-than-acceptable level of copper,Purina Animal Nutrition LLC,http://www.fda.gov/Safety/Recalls/ucm435383.htm,http://www.fda.gov/Safety/Recalls/ucm435386.htm,,,
91,"Sat, 21 Feb 2015 21:12:00 -0500",El Popocatepetl,Wraps,Undeclared Milk and Yellow #5,"El Popocatepetl Ind., Inc.",http://www.fda.gov/Safety/Recalls/ucm435190.htm,http://www.fda.gov/Safety/Recalls/ucm435191.htm,"020784995057,;020784583148,;020784782480,;","B00TY4AV9I,;B0153O1ODY,;B00I5RH2QA,;",020784995057;020784583148;020784782480;
92,"Fri, 20 Feb 2015 21:43:00 -0500",Horizon,Product Description	Cheddar Sandwich Crackers,Undeclared Peanuts,WhiteWave Foods,http://www.fda.gov/Safety/Recalls/ucm435172.htm,http://www.fda.gov/Safety/Recalls/ucm435173.htm,"042365004644,742365004643,842365004640,642365004646,;","B004C4BUGI,B00KYFJXPY,B01AY9S81O,B01AMN48LQ,;",4236500464;
93,"Fri, 20 Feb 2015 18:31:00 -0500","Trader Horn, Valeski&#39;s Bi Lo and more",Ground cumin and seasoning blends,Undeclared Peanut (from Cumin Ingredient),Con Yeager Spice Company,http://www.fda.gov/Safety/Recalls/ucm435171.htm,,,,
94,"Fri, 20 Feb 2015 18:21:00 -0500",the Bakery baked with pride,Sock It To Me Creme Cake,Undeclared Pecans,Old Home Kitchens,http://www.fda.gov/Safety/Recalls/ucm435170.htm,,,,
95,"Fri, 20 Feb 2015 15:12:00 -0500",Hummingbird Brand,Organic Chocolate Hazelnut Butter,Undeclared Milk,Hummingbird Wholesale,http://www.fda.gov/Safety/Recalls/ucm435152.htm,http://www.fda.gov/Safety/Recalls/ucm435155.htm,"696859110351,;","B0019MNN2A,;",696859110351;
96,"Fri, 20 Feb 2015 00:00:00 -0500",HeartWare,Ventricular Assist System Controllers,"Controllers exhibit a higher susceptibility to electrostatic discharge than newer, commercial controllers.","HeartWare International, Inc.",http://www.fda.gov/Safety/Recalls/ucm435802.htm,,,,
97,"Thu, 19 Feb 2015 20:43:00 -0500",Kirsch Mushroom Co. Inc.,Chilean Mushrooms,Undeclared sulfites,Kirsch Mushroom Co. Inc.,http://www.fda.gov/Safety/Recalls/ucm435010.htm,http://www.fda.gov/Safety/Recalls/ucm435011.htm,,,
98,"Wed, 18 Feb 2015 00:00:00 -0500",Chocolate By Design Inc.,Milk Chocolate Assorted  Icing Pops,Undeclared Egg,Chocolate By Design Inc.,http://www.fda.gov/Safety/Recalls/ucm434934.htm,http://www.fda.gov/Safety/Recalls/ucm434935.htm,,,
99,"Tue, 17 Feb 2015 00:00:00 -0500",Pride of Szeged,SWEET HUNGARIAN PAPRIKA,Undeclared Peanut Allergen,Spiceco,http://www.fda.gov/Safety/Recalls/ucm434859.htm,http://www.fda.gov/Safety/Recalls/ucm432503.htm,"078006000102,;","B0012690UC,;",078006000102;
100,"Mon, 16 Feb 2015 00:00:00 -0500",Breyers,No Sugar Added Salted Caramel Swirl,Undeclared Almonds,"Unilever United States, Inc.",http://www.fda.gov/Safety/Recalls/ucm434540.htm,http://www.fda.gov/Safety/Recalls/ucm434541.htm,"077567383938,777567383937,877567383934,677567383930,;","UPCNOTFOUND,B01AMOAKMG,UPCNOTFOUND,B01APOBAF4,;",7756738393;
101,"Fri, 13 Feb 2015 21:45:00 -0500",Whole Foods Market,Cake,Undeclared egg,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm434430.htm,http://www.fda.gov/Safety/Recalls/ucm434431.htm,,,
102,"Fri, 13 Feb 2015 16:46:00 -0500",Jack and the Beanstalk,Soybean Sprouts,Listeria monocytogenes,"Hanbit Enterprises, Inc.dba Jack and the Beanstalk",http://www.fda.gov/Safety/Recalls/ucm434406.htm,http://www.fda.gov/Safety/Recalls/ucm434408.htm,"727580123669,;727580123652,;727580123515,;727580123676,;","B00UO85RSS,;B002JGOE9G,;B011US7EYK,;B00I5RH5YE,;",727580123669;727580123652;727580123515;727580123676;
103,"Fri, 13 Feb 2015 00:00:00 -0500",Whole Foods Market,Divine Treasures 100000 Smooches candy,Undeclared peanut,Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm434478.htm,http://www.fda.gov/Safety/Recalls/ucm434482.htm,,,
104,"Fri, 13 Feb 2015 00:00:00 -0500",Kirby and Goya,Black Beans w/Creole Seasoning and  Black Bean Soup,Undeclared peanut (from cumin ingredient),"Goya Foods, Inc.",http://www.fda.gov/Safety/Recalls/ucm434542.htm,,"077385123464,;041331020817,;","B01CQBYGCS,;B00CHU3K6W,;",077385123464;041331020817;
105,"Fri, 13 Feb 2015 00:00:00 -0500",La RosaÛªs,Creamy Garlic Dressing,Undeclared Milk and Egg,T. Marzetti,http://www.fda.gov/Safety/Recalls/ucm434474.htm,http://www.fda.gov/Safety/Recalls/ucm434475.htm,"070200801097,770200801096,870200801093,670200801099,;070200801097,770200801096,870200801093,670200801099,;070200801097,770200801096,870200801093,670200801099,;","B01APP6FWQ,UPCNOTFOUND,B01APQ27E0,UPCNOTFOUND,;B01APP6FWQ,UPCNOTFOUND,B01APQ27E0,UPCNOTFOUND,;B01APP6FWQ,UPCNOTFOUND,B01APQ27E0,UPCNOTFOUND,;",7020080109;7020080109;7020080109;
106,"Thu, 12 Feb 2015 19:18:00 -0500",Natural Grocers,Organic Garlic Powder,Salmonella,"Vitamin Cottage Natural Food Markets, Inc.",http://www.fda.gov/Safety/Recalls/ucm434254.htm,,,,
107,"Thu, 12 Feb 2015 14:01:00 -0500",Real Foods,Small Heart Strawberry Tray,Undeclared egg and soy,Real Foods,http://www.fda.gov/Safety/Recalls/ucm434173.htm,http://www.fda.gov/Safety/Recalls/ucm434177.htm,"045009064110,;045009064110,;045009064110,;045009064110,;045009064110,;045009064110,;","B00SX1CESO,;B00SX1CESO,;B00SX1CESO,;B00SX1CESO,;B00SX1CESO,;B00SX1CESO,;",045009064110;045009064110;045009064110;045009064110;045009064110;045009064110;
108,"Thu, 12 Feb 2015 00:00:00 -0500",Covidien,Trellis-6 and Trellis-8 peripheral infusion systems,"Manufacturing error where the proximal and distal balloon inflation ports were labeled incorrectly, resulting in the potential for incorrect sequence of balloon deflation.",Medtronic,http://www.fda.gov/Safety/Recalls/ucm434416.htm,http://www.fda.gov/Safety/Recalls/ucm434673.htm,,,
109,"Wed, 11 Feb 2015 16:17:00 -0500",Nutrisca,Dog Food,Salmonella,"Tuffy&#39;s Pet Foods, Inc.",http://www.fda.gov/Safety/Recalls/ucm434023.htm,,"884244124957,;","B004B9COVY,;",884244124957;
110,"Wed, 11 Feb 2015 15:50:00 -0500",Sunfood,Organic Sacha Inchi Powder,Staphylococcus enterotoxin,Sunfood,http://www.fda.gov/Safety/Recalls/ucm434009.htm,http://www.fda.gov/Safety/Recalls/ucm434010.htm,"803813284441,;","B017KQNP6C,;",803813284441;
111,"Wed, 11 Feb 2015 14:53:00 -0500",BusterÛªs Natural Pet Supply,6Û Beef Trachea Pet Treat,Salmonella,Pet International,http://www.fda.gov/Safety/Recalls/ucm433993.htm,http://www.fda.gov/Safety/Recalls/ucm433996.htm,,,
112,"Wed, 11 Feb 2015 00:00:00 -0500",Hellas Golden,Smoked Herring,Not processed adequately to prevent botulism risk,Moscahlades Brothers Inc.,http://www.fda.gov/Safety/Recalls/ucm434308.htm,,,,
113,"Tue, 10 Feb 2015 22:30:00 -0500","Hines Nut, Harris Teeter Farmers Market",Walnuts,Salmonella,Hines Nut,http://www.fda.gov/Safety/Recalls/ucm433797.htm,http://www.fda.gov/Safety/Recalls/ucm433798.htm,,,
114,"Tue, 10 Feb 2015 00:00:00 -0500",Hospira,Ketorolac tromethamine injection,Particulate matter,"Hospira, Inc.",http://www.fda.gov/Safety/Recalls/ucm433857.htm,http://www.fda.gov/Safety/Recalls/ucm434587.htm,,,
115,"Mon, 09 Feb 2015 16:06:00 -0500",Whole Foods Market,"Prepared salads, seasoned meat items, tacos, etc.","Undeclared peanut, Undeclared Peanut (from Cumin Ingredient)",Whole Foods Market,http://www.fda.gov/Safety/Recalls/ucm433572.htm,http://www.fda.gov/Safety/Recalls/ucm434479.htm,"000000688994,700000688993,800000688990,600000688996,;031090000007,731090000006,831090000003,631090000009,;053184000007,753184000006,853184000003,653184000009,;058426000005,758426000004,858426000001,658426000007,;065293000007,765293000006,865293000003,665293000009,;065294000006,765294000005,865294000002,665294000008,;065960000002,765960000001,865960000008,665960000004,;067612000002,767612000001,867612000008,667612000004,;083938000007,783938000006,883938000003,683938000009,;086949000004,786949000003,886949000000,686949000006,;091204000002,791204000001,891204000008,691204000004,;065293000007,765293000006,865293000003,665293000009,;065294000006,765294000005,865294000002,665294000008,;065960000002,765960000001,865960000008,665960000004,;067612000002,767612000001,867612000008,667612000004,;083938000007,783938000006,883938000003,683938000009,;086949000004,786949000003,886949000000,686949000006,;091204000002,791204000001,891204000008,691204000004,;036406302783,736406302782,836406302789,636406302785,;036406303063,736406303062,836406303069,636406303065,;036406302790,736406302799,836406302796,636406302792,;036406302561,736406302560,836406302567,636406302563,;036406304329,736406304328,836406304325,636406304321,;036406303940,736406303949,836406303946,636406303942,;036406301267,736406301266,836406301263,636406301269,;036406301274,736406301273,836406301270,636406301276,;","B001IKHV1M,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,B0098JU8YW,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B0048DO0JM,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B0164K4NM0,UPCNOTFOUND,B01B2QJ4GQ,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00L8FMDYW,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B003F6VJEM,B013TLZ45C,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B0164K4NM0,UPCNOTFOUND,B01B2QJ4GQ,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,B006P1VU2K,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;B00L8FMDYW,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,B003F6VJEM,B013TLZ45C,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,B002SRYHFC,UPCNOTFOUND,;B005K846IO,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,UPCNOTFOUND,;",0000068899;3109000000;5318400000;5842600000;6529300000;6529400000;6596000000;6761200000;8393800000;8694900000;9120400000;6529300000;6529400000;6596000000;6761200000;8393800000;8694900000;9120400000;3640630278;3640630306;3640630279;3640630256;3640630432;3640630394;3640630126;3640630127;
116,"Mon, 09 Feb 2015 15:55:00 -0500","LÛªOven Fresh, Village Hearth, LenderÛªs, Kroger",Bagels,Undeclared peanuts and tree nuts,National Choice Bakery,http://www.fda.gov/Safety/Recalls/ucm433566.htm,,,,
117,"Mon, 09 Feb 2015 13:40:00 -0500","Signature Skinny Edge, AMPD Gold, Insane, Indigo, BtRim",Dietary Supplement,Unapproved new drug,Detox Transforms Health and Nutrition,http://www.fda.gov/Safety/Recalls/ucm433513.htm,http://www.fda.gov/Safety/Recalls/ucm433514.htm,"852175004174,;852175004044,;852175004181,;852175004068,;852175004082,;","UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;UPCNOTFOUND,;",852175004174;852175004044;852175004181;852175004068;852175004082;
