"asin","reviewText","overall","summary","unixReviewTime","initiation_date"
"B00032CV8O","I've been cooking all kinds of flavors for years and only recently tried using pre bought marinades when I heard so many good things about this one in particular. I'd only ever created my own blends so I was a little hesitant to try something from a store shelf. I can't tell you how shocked I was by the flavors in this bottle. It's not oily, but gloriously light and has an intense aroma as soon as you open it. Smells of cumin, citrus, garlic and all things heavenly play together when you use it on beef or chicken. I've yet to try it on pork, but I can only imagine it'd be great as well. When baking chicken, I marinate the breasts in this at least 30 minutes prior to throwing them in the oven with a little of the residual juice from the marinade sitting in the bottom of a baking dish. It keeps everything deliciously moist and perfectly seasoned. One thing I can say is that I usually end up adding just a little extra garlic, crushed red pepper, and salt, depending on what I'm making.It's definitely worth a try:)",5,"Life changing",1332288000,"2015-02-13"
"B00032CV8O","Marinade a pork tenderlion, grill, then use the meat to make Cuban Sandwiches. YUM.You can search the internet for the basic Cuban Sandwich recipe, but definitely use Mojo Criollo for the pork marinade. I've tried other homemade recipes for the marinade - this tastes better, is easier and economical.One of our favorites.",5,"Cuban Sandwiches",1342137600,"2015-02-13"
"B00032CV8O","If I could give less stars I would. I never even got to try the product as it arrived completely smashed and dripping everywhere. I had it returned but was never contacted about a refund.",1,"Goya marinade",1364428800,"2015-02-13"
"B0005YLO6U","This additive can be used in soups stew, beans and most Spanish dishes.It truly enhances any Latin dish by Goya. B.E.",5,"A classic spanish food additive",1351555200,"2015-01-26"
"B0005YWXQU","Is excellent for a paella. I like it, the family loves my new paella. 1 envelope per cup is my recipe",4,"Yellow rice or paella",1365811200,"2015-01-26"
"B0005YWXQU","Me and my mother cook with this all the time and let me tell you..not only does it add wonderful orange/ yellow color but the taste and smells are powerful in a good sense. For good tasting beans add this with Goya tomato sauce to all your meats and bean dishes and you are set for the best tasting meal of your life time!",5,"makes food taste delicious",1382054400,"2015-01-26"
"B0005YWXQU","I was in Tampa recently for leisure and happened on the Columbia Restaurant in Ybor City, in business since 1905 so they are clearly doing something right.  I had a bowl of the Spanish Bean Soup (a.k.a. Garbanzo Bean Soup) and it brought back memories of a version of that soup that my dad used to make.  There are a bunch of recipes for it on the web and many of them call for one or two packets of this stuff and I have to say, it perks up that soup and pretty much any Latin dish in a noticeable way.  If you like Mexican food, Tex-Mex, Cuban or any of the whole Latin American flavor genre, this is something to have in your cooking arsenal.  Good stuff.  And if you're in the Tampa area, find one of the Columbia locations and grab a Cuban Sandwich and a bowl of Spanish Bean Soup.  Ecstasy.",5,"This variety (with Mexican saffron) is hard to find in my area",1399075200,"2015-01-26"
"B0005YWXQU","I love this seasoning, I use it mainly when I prepare my &#34;yellow&#34; rice, it taste really good, I just put oil, garlic and onions on the pot and then pour one packet of this Goya seasoning, the water and a little of salt. I am talking about 1 cup of rice, 2 cups of water plus 1 packet of Goya seasoning plus the rest of ingredients.  Give a try, you won't be disappointed. Bon Appetit.",5,"Great seasoning. I love it.",1393545600,"2015-01-26"
"B0005YWXQU","I received this product very quickly and it was wrapped very well.  The price can't be beat and the quality of it is wonderful.",5,"Very Good!",1348531200,"2015-01-26"
"B0005YWXQU","I couldn't find this anywhere but found it here spices up any meal especially rice great thank you love it",5,"Love",1401667200,"2015-01-26"
"B0005YWXQU","I've been making Colombian food in the last several months and this was recommended in a recipe.  I made it once with out the Seasoning.  Both were good because I improvised on my one before I received the Goya Azafran. However my Goya Azafran was as good and I'm glad I got it..",5,"Part of the recipe",1393804800,"2015-01-26"
"B00060N592","This is a peanut butter for both the health conscious family and the peanut butter enthusiast.  It's easily stirred to perfection, spreads well on bread or crackers, and tastes delicious. It's really ""peanutty"" in homemade cookies too.If you're concerned about the massive load of pesticides found in commercial peanut butter and want to provide your family with a delicious alternative, Maranatha is a great choice.One caveat here: be sure to avoid the ""no stir"" style by the same manufacturer; it contains sugar and palm oil to keep it from needing to be stirred.  (Why did Maramatha think it was worth adding questionable ingredients to avoid the ""trauma"" of simply sticking a butter knife into a jar and turning it a couple of times?  Sheesh!)If you don't want to grind up your own peanut butter, this organic peanut butter is a yummy choice.",5,"Organic and Yummy",1354406400,"2014-08-19"
"B00060N592","This is a staple in our house.  It is organic, but keep in mind that to make it no-stir they have to add sugar.  I am willing to deal with it, but when I'm feeling less lazy, I go for the stir type.This is a really tasty, incredibly high quality product.  We love it!",5,"Super Healthy",1399420800,"2014-08-19"
"B00060N592","We always get peanut butter that is nothing but peanut butter (no hydrogenated oils, sugars, and other junk).  We ordered this peanut butter after hearing about all of the peanut butter contamination recalls, but also because we read about fungus that tends to grow on peanuts.  Since we eat it almost daily, we had read a review that this one tends to not have the fungus, but we really don't know if that's true.  We spent more on this and it tasted exactly the same as the more economical Trader Joe's Peanut butter, so we'll just go back to Trader Joe's.  This Maranatha peanut butter is WAY too expensive to order by mail, especally after you add shipping costs.",4,"Delicious, but not any different taste-wise than Trader Joe's",1355616000,"2014-08-19"
"B00060N592","The color, texture and taste of this product is way off. There are other all-natural products on the shelf that taste way better than this inferior brand.",1,"Gross",1356998400,"2014-08-19"
"B00060N592","I have been buying MaraNatha for yrs now & am about to buy more. I was looking at an article about peanutbutters & MaraNatha did not contain the bad things that most &Ouml;RGANICS&#34;do. I find this peanutbutter to be the BEST on the market LOVE that rich taste.By the way, peanuts & peanut butter are extremely HIGH in toxins. It is primarily due to the peanuts' direct contact with the soil that they have become harmful, and even dangerous, to your health. Although I would to eat everything organic (but I don't) I always buy organic peanut butter.",5,"BEST of the BEST!",1403568000,"2014-08-19"
"B00060N592","The flavor was good, but it was very difficult to spread while cold on bread for sandwiches.  I hope this helps.",4,"Difficult to spread",1398470400,"2014-08-19"
"B00060N592","This is the best tasting peanut butter by far. The best part is it is organic...a must! My 1-year-old daughter eats this by the spoonful so she need quality butter. Highly recommend to all the peanut butter lovers :)",5,"Best Peanut butter",1343001600,"2014-08-19"
"B00060N592","Love my organics. Good stuff. Happy with this product. No complaints and taste great. Would order this peanut butter again.",5,"Good stuff",1397260800,"2014-08-19"
"B00060N592","Yeah, this stuff is great.  I am stationed in Afghanistan, and healthy choices are pretty hard here.  I really wanted a tasty, high quality organic food item I could add to my diet and this one is perfect.  Pretty pricy if I was at home and had other options, but really good, so well worth it here.",5,"Super yummy",1402272000,"2014-08-19"
"B0007LXU0E","It is a great healthy breakfast or snack anytime. Trail mix is my favorite, it has nuts, fruits and not too much sugar. I highly recommend trying them out.",5,"Best tasting healthy bars on the market!",1168473600,"2009-02-02"
"B0007LXU0E","These bars are only two Weight Watchers points, and they have more protein than other chewy granola bars. They are very tasty, never dry, and not too sweet, but just sweet enough. We love both the cranberry and the honey almond flax.",5,"Weight Watchers-friendly",1152403200,"2009-02-02"
"B0007LXU0E","Great snack bars. Kashi never seems to disappoint. The ingredients are natural, no corn syrup or artificial anything, high in fiber and low in fat.  The almonds are big and the fruit is moist.  They are chewie but not sticky.  These are my favorite Kashi bars.",5,"Kashi does it again",1179878400,"2009-02-02"
