,category_key,product_key
24679,18607,1001234
24680,18900,1001234
24681,18415,1001234
24692,18415,1001235
24696,18415,1001236
24710,18415,1001237
24722,18415,1001238
24736,18415,1001239
24746,18415,1001240
24749,18415,1001241
24753,18415,1001242
24755,18415,1001243
24761,18415,1001244
24766,18415,1001245
24774,18415,1001246
24796,18415,1001247
24810,18415,1001248
24837,18415,1001249
24846,18415,1001250
24849,18415,1001251
24858,18415,1001252
24902,18415,1001253
24904,18415,1001254
24906,18415,1001255
24908,18415,1001256
24916,18415,1001257
24920,18415,1001258
24930,18415,1001259
24942,18415,1001260
24944,18415,1001261
24946,18415,1001262
24954,18415,1001263
24956,18415,1001264
24958,18415,1001265
24960,18415,1001266
24976,18415,1001267
24980,18415,1001268
24985,18415,1001269
24988,18415,1001270
24995,18415,1001271
24998,18415,1001272
25007,18415,1001273
25009,18415,1001274
25012,18415,1001275
25016,18415,1001276
25018,18415,1001277
25020,18415,1001278
25022,18415,1001279
25027,18415,1001280
25064,18415,1001281
25066,18415,1001282
25068,18415,1001283
25070,18415,1001284
25077,18415,1001285
25087,18415,1001286
25097,18415,1001287
25101,18415,1001288
25110,18415,1001289
25113,18415,1001290
25116,18415,1001291
25118,18612,1001292
25119,18596,1001292
25120,18431,1001292
25121,18415,1001292
25134,18415,1001293
25170,18415,1001294
25185,18415,1001295
25233,18415,1001296
25238,18415,1001297
25242,18415,1001298
25252,18415,1001299
25302,18415,1001300
25305,18415,1001301
25307,18415,1001302
25315,18415,1001303
25318,18415,1001304
25323,18415,1001305
25325,18415,1001306
25327,18415,1001307
25330,18415,1001308
25332,18415,1001309
25337,18415,1001310
25340,18415,1001311
25344,18415,1001312
25346,18415,1001313
25350,18415,1001314
25352,18415,1001315
25372,18415,1001316
25412,18415,1001317
25414,18415,1001318
25416,18415,1001319
25426,18415,1001320
25429,18415,1001321
25431,18415,1001322
25433,18415,1001323
25435,18415,1001324
25444,18415,1001325
25447,18415,1001326
25453,18415,1001327
25463,18415,1001328
25472,18415,1001329
25475,18415,1001330
25494,18415,1001331
25496,18415,1001332
25514,18415,1001333
25542,18415,1001334
25575,18415,1001335
25602,18415,1001336
25626,18415,1001337
25632,18415,1001338
25638,18415,1001339
25640,18415,1001340
25642,18415,1001341
25695,18415,1001342
25698,18415,1001343
25712,18415,1001344
25766,18415,1001345
25769,18415,1001346
25777,18415,1001347
25780,18415,1001348
25782,18415,1001349
25784,18415,1001350
25786,18415,1001351
25792,18415,1001352
25800,18415,1001353
25806,18415,1001354
25815,18415,1001355
25821,18415,1001356
25825,18415,1001357
25838,18415,1001358
25848,18415,1001359
25850,18415,1001360
25857,18415,1001361
25859,18415,1001362
25876,18415,1001363
25883,18415,1001364
25917,18415,1001365
25922,18415,1001366
25931,18415,1001367
25954,18415,1001368
25969,18415,1001369
26102,18415,1001370
26112,18415,1001371
26160,18415,1001372
26181,18415,1001373
26196,18415,1001374
26199,18415,1001375
26206,18415,1001376
26208,18415,1001377
26217,18415,1001378
26231,18415,1001379
26241,18415,1001380
26248,18415,1001381
26256,18415,1001382
26286,18415,1001383
26289,18415,1001384
26291,18415,1001385
26294,18415,1001386
26297,18415,1001387
26299,18415,1001388
26301,18415,1001389
26306,18415,1001390
26318,18415,1001391
26320,18415,1001392
26334,18415,1001393
26337,18415,1001394
26356,18415,1001395
26365,18415,1001396
26385,18415,1001397
26388,18415,1001398
26390,18415,1001399
26395,18415,1001400
26397,18415,1001401
26399,18415,1001402
26401,18415,1001403
26403,18415,1001404
26407,18415,1001405
26409,18415,1001406
26411,18415,1001407
26417,18415,1001408
26426,18415,1001409
26428,18415,1001410
26430,18415,1001411
26432,18415,1001412
26434,18415,1001413
26437,18415,1001414
26439,18415,1001415
26441,18415,1001416
26445,18415,1001417
26447,18415,1001418
26455,18415,1001419
26457,18415,1001420
26459,18415,1001421
26461,18415,1001422
26464,18415,1001423
26466,18415,1001424
26468,18415,1001425
26479,18415,1001426
26482,18415,1001427
26500,18415,1001428
26503,18415,1001429
26509,18415,1001430
26522,18415,1001431
26590,18415,1001432
26592,18415,1001433
26594,18415,1001434
26601,18415,1001435
26609,18415,1001436
26647,18415,1001437
26692,18415,1001438
26695,18415,1001439
26702,18415,1001440
26717,18415,1001441
26720,18415,1001442
26722,18415,1001443
26724,18415,1001444
26727,18415,1001445
26734,18415,1001446
26739,18415,1001447
26751,18415,1001448
26755,18415,1001449
26757,18415,1001450
26759,18415,1001451
26767,18415,1001452
26771,18415,1001453
26773,18415,1001454
26790,18415,1001455
26801,18415,1001456
26803,18415,1001457
26816,18751,1001458
26817,18683,1001458
26818,18415,1001458
26822,18415,1001459
26834,18415,1001460
26851,18415,1001461
26868,18415,1001462
26870,18415,1001463
26876,18415,1001464
26887,18415,1001465
26965,18415,1001466
27016,18523,1001467
27017,18547,1001467
27018,18415,1001467
27073,18415,1001468
27088,18415,1001469
27093,18415,1001470
27104,18415,1001471
27111,18415,1001472
27113,18415,1001473
27199,18415,1001474
27209,18415,1001475
27214,18415,1001476
27217,18415,1001477
27245,18415,1001478
27252,18415,1001479
27254,18415,1001480
27258,18415,1001481
27319,18415,1001482
27328,18415,1001483
27409,18415,1001484
27439,18415,1001485
27479,18415,1001486
27481,18415,1001487
27489,18415,1001488
27503,18415,1001489
27526,18415,1001490
27531,18415,1001491
27596,18415,1001492
27598,18415,1001493
27609,18415,1001494
27616,18415,1001495
27620,18415,1001496
27622,18415,1001497
27624,18415,1001498
27626,18415,1001499
27632,18415,1001500
27638,18415,1001501
27640,18415,1001502
27645,18415,1001503
27657,18415,1001504
27659,18415,1001505
27675,18415,1001506
27685,18415,1001507
27689,18415,1001508
27691,18415,1001509
27695,18415,1001510
27697,18415,1001511
27712,18415,1001512
27719,18415,1001513
27721,18415,1001514
27751,18415,1001515
27758,18415,1001516
27760,18415,1001517
27762,18415,1001518
27768,18415,1001519
27794,18415,1001520
27800,18415,1001521
27819,18415,1001522
27821,18415,1001523
27828,18415,1001524
27850,18415,1001525
27855,18415,1001526
27862,18415,1001527
27875,18415,1001528
27877,18688,1001529
27878,18874,1001529
27879,18458,1001529
27880,18900,1001529
27881,18415,1001529
27890,18415,1001530
27918,18415,1001531
27961,18415,1001532
27969,18415,1001533
27978,18415,1001534
27990,18415,1001535
28003,18415,1001536
28010,18415,1001537
28063,18415,1001538
28074,18415,1001539
28081,18415,1001540
28089,18415,1001541
28138,18415,1001542
28154,18415,1001543
28159,18415,1001544
28166,18415,1001545
28170,18415,1001546
28184,18415,1001547
28192,18415,1001548
28252,18415,1001549
28268,18415,1001550
28283,18415,1001551
28288,18415,1001552
28302,18415,1001553
28310,18415,1001554
28366,18415,1001555
28396,18415,1001556
28402,18415,1001557
28404,18415,1001558
28412,18648,1001559
28413,18879,1001559
28414,18547,1001559
28415,18415,1001559
28445,18415,1001560
28450,18415,1001561
28461,18415,1001562
28463,18415,1001563
28472,18415,1001564
28474,18415,1001565
28479,18415,1001566
28485,18415,1001567
28506,18415,1001568
28513,18415,1001569
28538,18415,1001570
28607,18415,1001571
28647,18675,1001572
28648,18879,1001572
28649,18547,1001572
28650,18415,1001572
28692,18415,1001573
28696,18415,1001574
28699,18415,1001575
28705,18415,1001576
28714,18415,1001577
28716,18415,1001578
28724,18415,1001579
28730,18415,1001580
28743,18415,1001581
28747,18415,1001582
28753,18415,1001583
28756,18415,1001584
28758,18415,1001585
28761,18415,1001586
28763,18415,1001587
28794,18415,1001588
28796,18415,1001589
28801,18415,1001590
28821,18415,1001591
28830,18415,1001592
28847,18415,1001593
1285,18415,1001594
28953,18415,1001595
28955,18541,1001596
28956,18596,1001596
28957,18431,1001596
28958,18415,1001596
28963,18415,1001597
28969,18415,1001598
28977,18415,1001599
28981,18415,1001600
28986,18415,1001601
28992,18415,1001602
28994,18415,1001603
28999,18415,1001604
29004,18415,1001605
29013,18415,1001606
29015,18415,1001607
29037,18415,1001608
29039,18415,1001609
29042,18415,1001610
29059,18415,1001611
29066,18415,1001612
29069,18415,1001613
29082,18415,1001614
29093,18415,1001615
29097,18415,1001616
29128,18518,1001617
29129,18879,1001617
29130,18547,1001617
29131,18415,1001617
29145,18415,1001618
29156,18415,1001619
29185,18415,1001620
29193,18415,1001621
29195,18415,1001622
29197,18415,1001623
29202,18415,1001624
29210,18415,1001625
29213,18415,1001626
29216,18415,1001627
29225,18415,1001628
29227,18415,1001629
29259,18415,1001630
29261,18415,1001631
29268,18415,1001632
29276,18415,1001633
29281,18415,1001634
29283,18415,1001635
29290,18415,1001636
29293,18415,1001637
29295,18415,1001638
29302,18415,1001639
29304,18415,1001640
29325,18612,1001641
29326,18596,1001641
29327,18431,1001641
29328,18415,1001641
29333,18415,1001642
29341,18415,1001643
29343,18415,1001644
29365,18415,1001645
29372,18415,1001646
29413,18415,1001647
29430,18415,1001648
29450,18415,1001649
29501,18415,1001650
29504,18415,1001651
29612,18415,1001652
29695,18415,1001653
29702,18415,1001654
29717,18415,1001655
29786,18415,1001656
29790,18415,1001657
29792,18415,1001658
29801,18415,1001659
29809,18415,1001660
29816,18415,1001661
29825,18415,1001662
29843,18415,1001663
29861,18415,1001664
29868,18415,1001665
29890,18415,1001666
29892,18415,1001667
29894,18415,1001668
29898,18415,1001669
29908,18415,1001670
29920,18415,1001671
29936,18415,1001672
29939,18415,1001673
29941,18415,1001674
29950,18415,1001675
29988,18415,1001676
29997,18415,1001677
30060,18415,1001678
30123,18415,1001679
30128,18415,1001680
30137,18415,1001681
30175,18415,1001682
30177,18415,1001683
30182,18415,1001684
30184,18415,1001685
30213,18415,1001686
30216,18415,1001687
30254,18415,1001688
30430,18415,1001689
30481,18415,1001690
30531,18415,1001691
1286,18415,1001692
30561,18415,1001693
30576,18415,1001694
30588,18415,1001695
30654,18415,1001696
30662,18415,1001697
30757,18415,1001698
30762,18415,1001699
30765,18415,1001700
30769,18415,1001701
30785,18415,1001702
30789,18415,1001703
30791,18415,1001704
30801,18415,1001705
30805,18415,1001706
30807,18415,1001707
30811,18415,1001708
30813,18415,1001709
30835,18415,1001710
30838,18415,1001711
30853,18415,1001712
30860,18415,1001713
30883,18415,1001714
30905,18415,1001715
30916,18415,1001716
30918,18415,1001717
30920,18415,1001718
30938,18600,1001719
30939,18683,1001719
30940,18415,1001719
30992,18415,1001720
30994,18415,1001721
30998,18415,1001722
31004,18415,1001723
31013,18415,1001724
31025,18415,1001725
31027,18415,1001726
31031,18415,1001727
31039,18415,1001728
31074,18415,1001729
31103,18415,1001730
31109,18415,1001731
31159,18415,1001732
31211,18786,1001733
31212,18439,1001733
31213,18683,1001733
31214,18415,1001733
31219,18415,1001734
31224,18415,1001735
31261,18415,1001736
31263,18415,1001737
31268,18415,1001738
31280,18415,1001739
31418,18415,1001740
31435,18415,1001741
5859,18415,1001742
9240,18897,1001743
9241,18870,1001743
9242,18683,1001743
9243,18415,1001743
10326,18415,1001744
13889,18415,1001745
13899,18415,1001746
13912,18415,1001747
15792,18415,1001748
17398,18415,1001749
18918,18415,1001750
19344,18415,1001751
19396,18415,1001752
19450,18415,1001753
19534,18415,1001754
19594,18415,1001755
19624,18415,1001756
19635,18415,1001757
19664,18415,1001758
19679,18415,1001759
19684,18415,1001760
19998,18415,1001761
20225,18415,1001762
20669,18415,1001763
20970,18415,1001764
20993,18415,1001765
20995,18415,1001766
21001,18415,1001767
21005,18415,1001768
21008,18415,1001769
21090,18415,1001770
23537,18415,1001771
28849,18612,1001772
28850,18596,1001772
28851,18431,1001772
28852,18415,1001772
28898,18415,1001773
28921,18415,1001774
28923,18415,1001775
28988,18415,1001776
30933,18415,1001777
31458,18415,1001778
31460,18415,1001779
31467,18415,1001780
31469,18415,1001781
31479,18415,1001782
31484,18415,1001783
31487,18415,1001784
18586,18415,1001785
19386,18415,1001786
21391,18415,1001787
21439,18415,1001788
21693,18415,1001789
21883,18415,1001790
22191,18415,1001791
22464,18415,1001792
22601,18415,1001793
22870,18415,1001794
22872,18415,1001795
23281,18415,1001796
23630,18415,1001797
24289,18415,1001798
24962,18415,1001799
25014,18415,1001800
25047,18415,1001801
25418,18415,1001802
25812,18415,1001803
26762,18415,1001804
28436,18415,1001805
28444,18415,1001806
28842,18415,1001807
29935,18415,1001808
11522,18415,1001809
22434,18415,1001810
22972,18415,1001811
26216,18415,1001812
27478,18415,1001813
27668,18415,1001814
31491,18415,1001815
31494,18415,1001816
31496,18415,1001817
31499,18415,1001818
31505,18415,1001819
31520,18415,1001820
31527,18415,1001821
22193,18415,1001822
24484,18415,1001823
26179,18415,1001824
24524,18415,1001825
24644,18415,1001826
24449,18415,1001827
31600,18415,1001828
31606,18415,1001829
31608,18415,1001830
31610,18415,1001831
31612,18415,1001832
31616,18415,1001833
31622,18415,1001834
31696,18415,1001835
31700,18415,1001836
31709,18415,1001837
31796,18415,1001838
31938,18415,1001839
31942,18415,1001840
31949,18415,1001841
31956,18415,1001842
31967,18415,1001843
31970,18415,1001844
31974,18415,1001845
31984,18415,1001846
31990,18415,1001847
31997,18415,1001848
32002,18415,1001849
32007,18415,1001850
32009,18415,1001851
32011,18415,1001852
32014,18415,1001853
32021,18415,1001854
32023,18415,1001855
32030,18415,1001856
32035,18415,1001857
32037,18415,1001858
32039,18415,1001859
32041,18415,1001860
32047,18415,1001861
32050,18415,1001862
32053,18415,1001863
32057,18415,1001864
32061,18415,1001865
32067,18415,1001866
32069,18415,1001867
32071,18415,1001868
32073,18415,1001869
32075,18415,1001870
32077,18415,1001871
32085,18415,1001872
32090,18415,1001873
32092,18415,1001874
32095,18415,1001875
32097,18415,1001876
32099,18415,1001877
32103,18415,1001878
32105,18415,1001879
32119,18415,1001880
32135,18415,1001881
32138,18415,1001882
32149,18415,1001883
32151,18415,1001884
32153,18415,1001885
32156,18415,1001886
32080,18415,1001887
32198,18415,1001888
32209,18415,1001889
32215,18415,1001890
32224,18415,1001891
32227,18415,1001892
32234,18415,1001893
32236,18415,1001894
32246,18415,1001895
32248,18415,1001896
32250,18415,1001897
32257,18415,1001898
32267,18415,1001899
32269,18415,1001900
32272,18415,1001901
32275,18415,1001902
32277,18415,1001903
32279,18415,1001904
32282,18683,1001905
32283,18415,1001905
32288,18415,1001906
32321,18415,1001907
32340,18415,1001908
32353,18415,1001909
32362,18415,1001910
32367,18415,1001911
32384,18415,1001912
32395,18415,1001913
32402,18415,1001914
32404,18415,1001915
32406,18415,1001916
32409,18415,1001917
32428,18415,1001918
32432,18415,1001919
32435,18415,1001920
32437,18415,1001921
32446,18415,1001922
32462,18415,1001923
32464,18415,1001924
32468,18415,1001925
32472,18415,1001926
32474,18415,1001927
32476,18415,1001928
32485,18415,1001929
32490,18415,1001930
32492,18415,1001931
32494,18415,1001932
32497,18415,1001933
32499,18415,1001934
32516,18415,1001935
32521,18415,1001936
32554,18415,1001937
32562,18415,1001938
32567,18415,1001939
32569,18774,1001940
32570,18683,1001940
32571,18415,1001940
32576,18415,1001941
32591,18415,1001942
32607,18415,1001943
